News_URL,News_Source,News_Title,News_Date,News_Time,News_Authors,News_Authors_Source,News_Image_Link,News_Image_Caption,News_Proper_Nouns,News_Verbs,News_Cardinal_Digit,News_Target_Names,News_Total_Words,News_Total_Summary_Words,News_Word_Cloud,News_Summary_Word_Cloud,News_Short_Description,News_Detail,News_Summary,News_Polarity_Score,News_Subjectivity,News_Sentiments,News_Classification,News_Section,News_Event,News_Country,News_City,News_Address,News_Latitude,News_Longitude
https://aninews.in//news/national/general-news/elitist-dynastic-party-bjp-spokesperson-shehzad-poonawalla-slams-congress-over-derogatory-remarks-on-pm-modi20221128143246,ANI National,"""Elitist dynastic party...,"" BJP spokesperson Shehzad Poonawalla slams Congress over derogatory remarks on PM Modi",2022-11-28,15:56:36,No Source,No Source Link,https://aniportalimages.s3.amazonaws.com/media/details/ANI-20221128090217.jpg,BJP national spokesperson Shehzad Poonawalla (Photo/ANI),"['Training', 'spokespersonShehzad', 'party', 'derogatory', 'president', 'remark', 'leader', 'lies.Congress', 'philosophy', 'mentality', 'question', 'support', 'tu', 'chai', 'person', 'country', 'family', 'day', 'chief', 'theBJPand', 'order', 'gain', 'election', 'rally', 'district', 'shah', 'democracy', 'tea', 'New', 'Delhi', '[', 'India', ']', 'November', 'ANI', 'Congress', 'Bharatiya', 'Janata', 'Party', 'BJP', 'Poonawallaon', 'Monday', 'elitist', 'PM', 'Modi.The', 'CongressPresident', 'Mallikarjun', 'Khargetook', 'Prime', 'Minister', 'Narendra', 'Modi', 'Poonawalla', 'ANI.Underlining', 'ChaiwalaThe', 'Poonawalla.BJPspokespersonShehzad', 'Poonawallacalled', 'Kharge', 'Sahyog', 'Prayog', 'Udhyog', 'ANI.Earlier', 'Dediapada', 'Narmada', 'Modiji', 'Shah', 'Amit']","['called', 'scathing', 'swipe', 'terming', 'love', 'apologizes', 'talking', 'insulting', 'acquiring', 'family.This', 'abusing', 'accused', 'resorting', 'people.Addressing', 'country.A', 'claims', 'untouchables', 'drank', 'smarter', 'hear', 'lie', 'lies']","['28', '2014', '2016', '70']","Kharge, Modi, Mallikarjun Kharge",168,55,"['delhi', '[india],', 'november', '28', '(ani):', 'training', 'guns', 'congress,', 'bharatiya', 'janata', 'party', '(bjp)national', 'spokespersonshehzad', 'poonawallaon', 'monday', 'called', 'congress', 'elitist', 'dynastic', 'party', 'derogatory', 'remarks', 'party', 'president', 'modi.the', 'scathing', 'remark', 'congresspresident', 'mallikarjun', 'khargetook', 'swipe', 'prime', 'minister', 'narendra', 'modi', 'terming', 'leader', 'lies.congress', 'party', 'elitist', 'dynastic', 'philosophy', 'mentality.', 'question', 'party', 'talks', 'love', 'apologizes', 'support', 'statements', 'party', 'leaders,', 'poonawalla', 'talking', 'ani.underlining', 'derogatory', 'statements', 'party', '2014', '2016', 'elections', 'congress', 'party', 'tu', 'chai', 'beech', 'chaiwalathe', 'congress', 'party', 'fathom', 'person', 'poorest', 'circumstances', 'prime', 'minister', 'country', 'greater', 'heights,', 'saidshehzad', 'poonawalla.bjpspokespersonshehzad', 'poonawallacalled', 'congress', 'party', 'insulting', 'prime', 'minister', 'president', 'mallikarjun', 'kharge', 'acquiring', 'sentiments', 'congress', 'family.this', 'sahyog', 'prayog', 'udhyog', 'abusing', 'prime', 'minister', 'modi', 'personally.', 'congress', 'president', 'mallikarjun', 'kharge', 'acquiring', 'sentiments', 'ofcongressfirst', 'family,', 'talking', 'ani.earlier', 'day,', 'congress', 'chief', 'accused', 'thebjpand', 'leaders', 'resorting', 'prevarications', 'order', 'gain', 'sympathy', 'people.addressing', 'election', 'rally', 'dediapada', 'narmada', 'district,', 'kharge', 'said,', 'us,', 'modiji', 'shah', '(amit', 'shah)', 'congress', '70', 'years.', '70', 'years', 'democracy', 'country.a', 'person', '(pm', 'modi)', 'claims', 'poor.', 'poor,', 'untouchables.', 'people', 'drank', 'tea,', 'tea.', 'poor', 'abuses', 'you.', 'sympathy', 'people', 'smarter', 'now.', 'lie', 'people', 'hear', 'times', 'lie', 'leader', 'lies...', '(ani)']","['addressing', 'election', 'rally', 'dediapada', 'narmada', 'district,', 'kharge', 'said,', 'us,', 'modiji', 'shah', '(amit', 'shah)', 'congress', '70', 'years.', 'sahyog', 'prayog', 'udhyog', 'abusing', 'prime', 'minister', 'modi', 'personally.', 'bjpspokespersonshehzad', 'poonawallacalled', 'congress', 'party', 'insulting', 'prime', 'minister', 'president', 'mallikarjun', 'kharge', 'acquiring', 'sentiments', 'congress', 'family.', 'people', 'drank', 'tea,', 'tea.', 'person', '(pm', 'modi)', 'claims', 'poor.', 'congress', 'party', 'elitist', 'dynastic', 'philosophy', 'mentality.', 'poor,', 'untouchables.']","""Congress is a party of elitist dynastic philosophy and mentality. The question is whereafter the party that talks about love apologise or do they support such statements made by the party leaders,"" said Poonawalla while talking to ANI.","New Delhi [India], November 28 (ANI): Training his guns at Congress, Bharatiya Janata Party (BJP)national spokespersonShehzad Poonawallaon Monday called Congress an elitist dynastic party over the derogatory remarks made by party president on PM Modi.The scathing remark comes after CongressPresident Mallikarjun Khargetook a swipe at Prime Minister Narendra Modi terming him a leader of lies.Congress is a party of elitist dynastic philosophy and mentality. The question is whereafter the party that talks about love apologizes or do they support such statements made by the party leaders, said Poonawalla while talking to ANI.Underlining the derogatory statements made by the party in the 2014 and 2016 elections he said that the Congress party used words like tu chai beech and ChaiwalaThe Congress party cannot fathom that a person who has come from the poorest circumstances has become the Prime Minister and is taking the country to greater heights, saidShehzad Poonawalla.BJPspokespersonShehzad Poonawallacalled out the Congress party for insulting the Prime Minister and said that president Mallikarjun Kharge is acquiring the sentiments of Congress s first family.This is not a  Sahyog  rather this is  Prayog  and  Udhyog  of abusing Prime Minister Modi personally. Congress president Mallikarjun Kharge is acquiring the sentiments ofcongressfirst family, he said while talking to ANI.Earlier in the day, the Congress chief accused theBJPand its top leaders of resorting to prevarications in order to gain the sympathy of the people.Addressing an election rally in Dediapada in Narmada district, Kharge said, They ask us, especially Modiji and Shah (Amit shah) what the Congress has done in 70 years. If we have not done anything in 70 years then you wouldn t have democracy in the country.A person like you (PM Modi) claims to be poor. I am also poor, I am one of the untouchables. People drank your tea, nobody would ve had my tea. Then you say that you are poor and somebody abuses you. If you say it for sympathy then people have become smarter now. If you lie once or twice people will hear but how many times will you lie He s the leader of lies... (ANI)","Addressing an election rally in Dediapada in Narmada district, Kharge said, They ask us, especially Modiji and Shah (Amit shah) what the Congress has done in 70 years. This is not a  Sahyog  rather this is  Prayog  and  Udhyog  of abusing Prime Minister Modi personally. BJPspokespersonShehzad Poonawallacalled out the Congress party for insulting the Prime Minister and said that president Mallikarjun Kharge is acquiring the sentiments of Congress s first family. People drank your tea, nobody would ve had my tea. A person like you (PM Modi) claims to be poor. Congress is a party of elitist dynastic philosophy and mentality. I am also poor, I am one of the untouchables.",-0.02954545454545455,0.6062770562770562,Weakly Negative,Politics,No Section,talks support made said talking,India,New,"New, Owen County, Kentucky, United States",38.4278468,-84.8105037
https://aninews.in//news/national/politics/west-bengal-bjp-protests-outside-assembly-over-extra-teachers-recruitment-passed-by-govt20221128150640,ANI National,West Bengal: BJP protests outside Assembly over extra teachers' recruitment passed by govt,2022-11-28,15:56:37,No Source,No Source Link,https://aniportalimages.s3.amazonaws.com/media/details/ANI-20221128093550.jpg,Visuals of protest (Photo/ANI),"['State', 'drive', 'state', 'cabinet.West', 'cabinet', 'tender', 'apology.He', 'scam', 'recruitment', 'bars.Adhikari', 'party', 'discussion', 'allotment', 'person', 'posts.Excess', 'Education', 'corruption', 'order', 'start', 'inquiry', 'source', 'application', 'connection', 'appointment', 'bench', 'respondent', 'plea.On', 'judge', 'facie', 'benami', 'counsel', 'request', 'court', 'withdrawal', 'ground', 'enquire', 'day', 'pursuance', 'commence', 'regard', 'secretary', 'government', 'brainchild', 'division', 'Kolkata', 'Uttar', 'Pradesh', 'India', ']', 'November', 'ANI', 'Bharatiya', 'Janata', 'Party', 'BJP', 'Monday', 'Assembly', 'Bengal', 'Leader', 'Opposition', 'LoP', 'Suvendu', 'Adhikari', 'Mamata', 'Banerjee', 'Constitution', 'Calcutta', 'High', 'Court', 'MLA', 'Agnimitra', 'Paul', 'TMC', 'Government', 'Department', 'Secretary', 'Supreme', 'Friday', 'CBI', 'West', 'Central', 'School', 'Service', 'Commission.A', 'Chief', 'Justice', 'DY', 'Chandrachud', 'Hima', 'Kohli', 'Commission', 'Single', 'Judge', 'Commission.The', 'HC']","['[', 'staged', 'extra', 'passed', 'led', 'sworn', 'recommended', 'cabinet', 'accommodated', 'moved', 'rejected.BJP', 'accused', 'ruling', 'planned', 'sacked', 'appointed', 'created', 'revealed', 'demand', 'arrested', 'stayed', 'directing', 'alleged', 'issued', 'held', 'filed', 'proceeded', 'drafted', 'appears', 'declined', 'pulling', 'listed', 'produced', 'directed', 'intended', 'filing', 'challenged', 'dismissed']","['28', '23', '3', '10.30', '24']",Adhikari,241,85,"['kolkata', '(uttar', 'pradesh)', '[india],', 'november', '28', '(ani):', 'bharatiya', 'janata', 'party', '(bjp)', 'monday', 'staged', 'protest', 'state', 'assembly', 'extra', 'teachers', 'recruitment', 'drive', 'passed', 'state', 'cabinet.west', 'bengal', 'leader', 'opposition', '(lop)', 'suvendu', 'adhikari', 'current', 'cabinet', 'led', 'mamata', 'banerjee', 'tender', 'apology.he', 'said,', 'big', 'scam.', 'cabinet,', 'sworn', 'constitution,', 'recommended', 'calcutta', 'high', 'court', 'cabinet', 'note', 'non-qualified', 'persons', 'accommodated', 'recruitment.', 'mamata', 'banerjee', 'cabinet', 'bars.adhikari', 'party', 'moved', 'motion', 'discussion', 'extra', 'teachers', 'allotment,', 'rejected.bjp', 'mla', 'agnimitra', 'paul', 'accused', 'ruling', 'party', 'tmc', 'state', 'government', 'planned', 'non-qualified', 'person', 'sacked,', 'appointed', 'posts.excess', 'posts', 'created', 'education', 'department.', 'state', 'government', 'planned', 'non-qualified', 'persons', 'sacked,', 'appointed', 'posts.', 'education', 'secretary', 'revealed', 'court.', 'demand', 'cabinet', 'arrested', 'corruption,', 'agnimitra', 'paul', 'said.notably,', 'interim', 'order,', 'supreme', 'court', 'friday', 'stayed', 'calcutta', 'high', 'court', 'order,', 'directing', 'cbi', 'start', 'inquiry', 'source', 'application', 'connection', 'alleged', 'irregularities', 'appointment', 'teachers', 'west', 'bengal', 'central', 'school', 'service', 'commission.a', 'bench', 'chief', 'justice', 'india', 'chandrachud', 'justice', 'hima', 'kohli', 'issued', 'notice', 'respondent', 'plea.on', 'november', '23,', 'single', 'judge', 'calcutta', 'high', 'court', 'held', 'prima', 'facie,', 'application', 'filed', 'commission', 'benami', 'application', '.', 'single', 'judge', 'proceeded', 'enquire', 'counsel', 'drafted', 'application.though', 'request', 'appears', 'high', 'court', 'withdraw', 'application,', 'declined', 'withdrawal', 'ground', 'enquire', 'pulling', 'strings', 'application.the', 'proceedings', 'listed', '3', 'day.at', '3', 'day,', 'files', 'produced', 'high', 'court', 'pursuance', 'earlier', 'directions.', 'single', 'judge', 'directed', 'cbi', 'commence', 'inquiry', 'regard', 'source', 'application', 'originated.the', 'proceedings', 'listed', '10.30', 'november', '24,', 'principal', 'secretary', 'west', 'bengal', 'government', 'directed', 'personally', 'answer', 'questions', 'single', 'judge', 'intended', 'address', 'filing', 'application', 'brainchild', 'commission.the', 'orders', 'single', 'judge', 'challenged', 'division', 'bench', 'calcutta', 'hc,', 'dismissed', 'appeals.west', 'bengal', 'moved', 'supreme', 'court', 'order', 'calcutta', 'high', 'court.', '(ani)']","['november', '23,', 'single', 'judge', 'calcutta', 'high', 'court', 'held', 'prima', 'facie,', 'application', 'filed', 'commission', 'benami', 'application', '.', 'cabinet,', 'sworn', 'constitution,', 'recommended', 'calcutta', 'high', 'court', 'cabinet', 'note', 'non-qualified', 'persons', 'accommodated', 'recruitment.', '[india],', 'november', '28', '(ani):', 'bharatiya', 'janata', 'party', '(bjp)', 'monday', 'staged', 'protest', 'state', 'assembly', 'extra', 'teachers', 'recruitment', 'drive', 'passed', 'state', 'cabinet.', 'state', 'government', 'planned', 'non-qualified', 'persons', 'sacked,', 'appointed', 'posts.', 'adhikari', 'party', 'moved', 'motion', 'discussion', 'extra', 'teachers', 'allotment,', 'rejected.', 'orders', 'single', 'judge', 'challenged', 'division', 'bench', 'calcutta', 'hc,', 'dismissed', 'appeals.', '3', 'day,', 'files', 'produced', 'high', 'court', 'pursuance', 'earlier', 'directions.']",West Bengal's Leader of Opposition (LoP) Suvendu Adhikari said that the current cabinet led by Mamata Banerjee should tender their apology.,"Kolkata (Uttar Pradesh) [India], November 28 (ANI): The Bharatiya Janata Party (BJP) on Monday staged a protest outside the State Assembly over extra teachers  recruitment drive passed by the state cabinet.West Bengal s Leader of Opposition (LoP) Suvendu Adhikari said that the current cabinet led by Mamata Banerjee should tender their apology.He said, It s a big scam. This cabinet, sworn in under the Constitution, recommended in Calcutta High Court through a cabinet note that non-qualified persons should be accommodated in recruitment. Mamata Banerjee and her cabinet should go behind the bars.Adhikari further said that the party had moved a motion for discussion over extra teachers  allotment, but it was rejected.BJP MLA Agnimitra Paul too accused the ruling party TMC and said that State Government planned that a non-qualified person who will be sacked, would be appointed to these posts.Excess posts were created in Education Department. State Government planned that non-qualified persons who will be sacked, will be appointed to these posts. Education Secretary revealed this before the Court. We demand that the cabinet be arrested as they re doing corruption, Agnimitra Paul said.Notably, in an interim order, the Supreme Court on Friday stayed the Calcutta High Court order, directing the CBI to start an inquiry into the source of an application in connection with alleged irregularities in the appointment of teachers through the West Bengal Central School Service Commission.A bench of Chief Justice of India DY Chandrachud and Justice Hima Kohli issued a notice to the respondent in the plea.On November 23, a single judge of the Calcutta High Court held that prima facie, the application filed by the Commission is a  benami application . The Single Judge proceeded to enquire of the counsel as to whether or not he had drafted the application.Though a request appears to have been made before the high court to withdraw the application, it declined to allow the withdrawal on the ground that it would enquire into who are pulling the strings from behind such application.The proceedings were listed thereafter at 3 pm on the same day.At 3 pm on the same day, the files were produced before the high court in pursuance of its earlier directions. The single judge directed the CBI to commence an inquiry with regard to the source from which the application originated.The proceedings were thereafter listed at 10.30 am November 24, on which date the principal secretary to the West Bengal government was directed to appear personally to answer some of the questions that the single judge intended to address since the filing of such an application is clearly not the brainchild of the Commission.The orders of the single judge were challenged before the division bench of Calcutta HC, which dismissed the appeals.West Bengal then moved the Supreme Court against the order of the Calcutta High Court. (ANI)","On November 23, a single judge of the Calcutta High Court held that prima facie, the application filed by the Commission is a  benami application . This cabinet, sworn in under the Constitution, recommended in Calcutta High Court through a cabinet note that non-qualified persons should be accommodated in recruitment. [India], November 28 (ANI): The Bharatiya Janata Party (BJP) on Monday staged a protest outside the State Assembly over extra teachers  recruitment drive passed by the state cabinet. State Government planned that non-qualified persons who will be sacked, will be appointed to these posts. Adhikari further said that the party had moved a motion for discussion over extra teachers  allotment, but it was rejected. The orders of the single judge were challenged before the division bench of Calcutta HC, which dismissed the appeals. At 3 pm on the same day, the files were produced before the high court in pursuance of its earlier directions.",-0.01239795918367347,0.3480272108843537,Weakly Negative,Politics,No Section,said led tender,India,Kolkata,"Kolkata, West Bengal, India",22.5726723,88.3638815
https://aninews.in//news/national/general-news/mp-brain-dead-patient-gives-new-life-to-8-persons-by-donating-organs20221128135525,ANI National,MP brain dead patient gives new life to 8 persons by donating organs,2022-11-28,15:56:39,No Source,No Source Link,https://aniportalimages.s3.amazonaws.com/media/details/ANI-20221128082300.jpg,Brain dead patient Anmol Jain (Photo / provided by family members),"['youth', 'city', 'brain', 'dead', 'life', 'result', 'family', 'donate', 'decision', 'organ', 'patient', 'condition', 'kidney', 'hospital', 'heart', 'doctor', 'added.Anmol', 'elder', 'brother', 'desire', 'leaving', 'message', 'society', 'direction', 'promote', 'activity', 'corridor', 'hand', 'route', 'forBhopalairport', 'Bhopal', 'Madhya', 'Pradesh', 'India', ']', 'November', 'ANI', 'Anmol', 'Jain', 'Indore', 'Ahmedabad', 'Subodh', 'Basnik', 'Medical', 'Director', 'HospitalinBhopal.I', 'CollegeBhopal', 'Chirayu', 'Siddhanta', 'Anmols', 'CIMS', 'Liver', 'Choithram', 'Aditya', 'Bhopaland']","['[', 'declared', 'donating', 'met', 'sustained', 'head', 'decided', 'inBhopal', 'ofSiddhanta', 'decide', 'donated', 'helping', 'set', 'send']","['28', '17', 'One']","Anmol Jain, Liver, Anmol, Anmol, Aditya Jain, Anmol",125,71,"['bhopal(madhya', 'pradesh)', '[india],', 'november', '28', '(ani):', '25-year-old', 'youth', 'city,anmol', 'jain,', 'declared', 'brain', 'dead,', 'life', 'persons', 'donating', 'organs.anmol', 'met', 'accident', 'november', '17', 'sustained', 'severe', 'injuries', 'head.', 'result', 'which,', 'declared', 'brain', 'dead.', 'family', 'members', 'anmol', 'decided', 'donate', 'organs', 'life', 'people', 'inbhopal,', 'indore', 'ahmedabad,', 'subodh', 'basnik,', 'medical', 'director', 'ofsiddhanta', 'hospitalinbhopal.i', 'decision', 'kin', 'decide', 'donate', 'organ.', 'young', 'patient,', 'organs', 'good', 'condition.', 'anmol', 'eyes', 'medical', 'collegebhopal,', 'kidney', 'chirayu', 'hospital', 'kidney', 'siddhanta', 'hospital', 'itself.', 'anmols', 'heart', 'cims', 'hospital,', 'ahmedabad', 'liver', 'choithram', 'hospital,', 'indore,', 'doctor', 'added.anmol', 'elder', 'brother', 'aditya', 'jain', 'said,', 'anmol', 'desire', 'organs', 'donated.', 'helping', 'people', 'alive', 'leaving.', 'besides,', 'good', 'message', 'society', 'direction', 'promote', 'activity.', 'people', 'life', 'anmol.notably,', 'threegreen', 'corridorswere', 'set', 'city', 'timely', 'transfer', 'organs', 'siddhanta', 'hospital.', 'green', 'corridor', 'set', 'chirayu', 'hospital,bhopaland', 'corridor', 'indore.', 'hand,', 'route', 'forbhopalairport', 'send', 'organ', 'ahmedabad.', '(ani)']","['[india],', 'november', '28', '(ani):', '25-year-old', 'youth', 'city,anmol', 'jain,', 'declared', 'brain', 'dead,', 'life', 'persons', 'donating', 'organs.', 'anmols', 'heart', 'cims', 'hospital,', 'ahmedabad', 'liver', 'choithram', 'hospital,', 'indore,', 'doctor', 'added.', 'anmol', 'eyes', 'medical', 'collegebhopal,', 'kidney', 'chirayu', 'hospital', 'kidney', 'siddhanta', 'hospital', 'itself.', 'notably,', 'threegreen', 'corridorswere', 'set', 'city', 'timely', 'transfer', 'organs', 'siddhanta', 'hospital.', 'anmol', 'elder', 'brother', 'aditya', 'jain', 'said,', 'anmol', 'desire', 'organs', 'donated.', 'green', 'corridor', 'set', 'chirayu', 'hospital,bhopaland', 'corridor', 'indore.', 'besides,', 'good', 'message', 'society', 'direction', 'promote', 'activity.']","""Anmol met with an accident on November 17 and sustained severe injuries in the head. As a result of which, he was declared brain dead. The family members of Anmol have decided to donate his organs and it will give a new life to eight people in Bhopal, Indore and Ahmedabad,"" said Subodh Basnik, Medical Director of Siddhanta Hospital in Bhopal.","Bhopal(Madhya Pradesh) [India], November 28 (ANI): A 25-year-old youth of the city,Anmol Jain, who was declared brain dead, has given a new life to eight persons by donating his organs.Anmol met with an accident on November 17 and sustained severe injuries in the head. As a result of which, he was declared brain dead. The family members of Anmol have decided to donate his organs and it will give a new life to eight people inBhopal, Indore and Ahmedabad, said Subodh Basnik, Medical Director ofSiddhanta HospitalinBhopal.I would like to appreciate the decision of kin that they decide to donate the organ. He is a young patient, his organs are in very good condition. Anmol s eyes have been sent to Medical CollegeBhopal, one kidney has been sent to Chirayu hospital and another kidney is being kept in Siddhanta hospital itself. Anmols s heart has been sent to CIMS hospital, Ahmedabad and Liver at Choithram hospital, Indore, the doctor added.Anmol s elder brother Aditya Jain said, It was Anmol s desire that his organs should be donated. He was helping the people so much when he was alive then why not when he is leaving. Besides, it will be a good message for the society that we should look towards a new direction and promote such activity. We are proud that people get a new life because of our Anmol.Notably, threegreen corridorswere set up in the city for the timely transfer of the organs from the Siddhanta hospital. One green corridor was set up to Chirayu hospital,Bhopaland one corridor to Indore. On the other hand, one route was made forBhopalairport to send the organ to Ahmedabad. (ANI)","[India], November 28 (ANI): A 25-year-old youth of the city,Anmol Jain, who was declared brain dead, has given a new life to eight persons by donating his organs. Anmols s heart has been sent to CIMS hospital, Ahmedabad and Liver at Choithram hospital, Indore, the doctor added. Anmol s eyes have been sent to Medical CollegeBhopal, one kidney has been sent to Chirayu hospital and another kidney is being kept in Siddhanta hospital itself. Notably, threegreen corridorswere set up in the city for the timely transfer of the organs from the Siddhanta hospital. Anmol s elder brother Aditya Jain said, It was Anmol s desire that his organs should be donated. One green corridor was set up to Chirayu hospital,Bhopaland one corridor to Indore. Besides, it will be a good message for the society that we should look towards a new direction and promote such activity.",0.1547326203208556,0.421951871657754,Weakly Positive,Sport,No Section,met sustained declared decided donate give said,India,Indore,"Indore, Indore Tahsil, Indore District, Madhya Pradesh, 452001, India",22.7203616,75.8681996
